Date,State,City,Fuel_Type,Price_Per_Liter
1985-06-01,West Bengal,Kolkata,Petrol,47.18
1985-06-01,West Bengal,Kolkata,Diesel,38.08
1985-06-01,Gujarat,Surat,Petrol,47.79
1985-06-01,Gujarat,Surat,Diesel,38.21
1985-06-01,Rajasthan,Jaipur,Petrol,48.29
1985-06-01,Rajasthan,Jaipur,Diesel,36.84
1985-06-01,Uttar Pradesh,Kanpur,Petrol,47.8
1985-06-01,Uttar Pradesh,Kanpur,Diesel,39.38
1985-07-01,Maharashtra,Nagpur,Petrol,49.44
1985-07-01,Maharashtra,Nagpur,Diesel,39.6
1985-07-01,Delhi,New Delhi,Petrol,48.51
1985-07-01,Delhi,New Delhi,Diesel,37.71
1985-07-01,Karnataka,Bangalore,Petrol,47.95
1985-07-01,Karnataka,Bangalore,Diesel,37.63
1985-07-01,Tamil Nadu,Coimbatore,Petrol,48.78
1985-07-01,Tamil Nadu,Coimbatore,Diesel,38.23
1985-07-01,West Bengal,Kolkata,Petrol,46.2
1985-07-01,West Bengal,Kolkata,Diesel,37.95
1985-07-01,Gujarat,Surat,Petrol,48.62
1985-07-01,Gujarat,Surat,Diesel,38.37
1985-07-01,Rajasthan,Jaipur,Petrol,48.58
1985-07-01,Rajasthan,Jaipur,Diesel,38.78
1985-07-01,Uttar Pradesh,Lucknow,Petrol,46.08
1985-07-01,Uttar Pradesh,Lucknow,Diesel,38.69
1985-08-01,Maharashtra,Nagpur,Petrol,48.36
1985-08-01,Maharashtra,Nagpur,Diesel,39.09
1985-08-01,Delhi,New Delhi,Petrol,48.31
1985-08-01,Delhi,New Delhi,Diesel,38.37
1985-08-01,Karnataka,Mysore,Petrol,47.34
1985-08-01,Karnataka,Mysore,Diesel,39.0
1985-08-01,Tamil Nadu,Chennai,Petrol,48.79
1985-08-01,Tamil Nadu,Chennai,Diesel,41.06
1985-08-01,West Bengal,Kolkata,Petrol,50.47
1985-08-01,West Bengal,Kolkata,Diesel,39.86
1985-08-01,Gujarat,Ahmedabad,Petrol,48.27
1985-08-01,Gujarat,Ahmedabad,Diesel,38.52
1985-08-01,Rajasthan,Jaipur,Petrol,51.06
1985-08-01,Rajasthan,Jaipur,Diesel,39.38
1985-08-01,Uttar Pradesh,Kanpur,Petrol,50.15
1985-08-01,Uttar Pradesh,Kanpur,Diesel,39.59
1985-09-01,Maharashtra,Pune,Petrol,49.4
1985-09-01,Maharashtra,Pune,Diesel,39.55
1985-09-01,Delhi,New Delhi,Petrol,48.0
1985-09-01,Delhi,New Delhi,Diesel,37.3
1985-09-01,Karnataka,Bangalore,Petrol,49.08
1985-09-01,Karnataka,Bangalore,Diesel,38.6
1985-09-01,Tamil Nadu,Coimbatore,Petrol,48.23
1985-09-01,Tamil Nadu,Coimbatore,Diesel,40.71
1985-09-01,West Bengal,Kolkata,Petrol,48.89
1985-09-01,West Bengal,Kolkata,Diesel,40.07
1985-09-01,Gujarat,Surat,Petrol,49.62
1985-09-01,Gujarat,Surat,Diesel,39.37
1985-09-01,Rajasthan,Udaipur,Petrol,47.91
1985-09-01,Rajasthan,Udaipur,Diesel,37.58
1985-09-01,Uttar Pradesh,Kanpur,Petrol,49.52
1985-09-01,Uttar Pradesh,Kanpur,Diesel,39.57
1985-10-01,Maharashtra,Pune,Petrol,46.31
1985-10-01,Maharashtra,Pune,Diesel,38.53
1985-10-01,Delhi,New Delhi,Petrol,50.11
1985-10-01,Delhi,New Delhi,Diesel,39.65
1985-10-01,Karnataka,Mysore,Petrol,47.32
1985-10-01,Karnataka,Mysore,Diesel,39.56
1985-10-01,Tamil Nadu,Chennai,Petrol,50.0
1985-10-01,Tamil Nadu,Chennai,Diesel,39.11
1985-10-01,West Bengal,Darjeeling,Petrol,51.38
1985-10-01,West Bengal,Darjeeling,Diesel,39.69
1985-10-01,Gujarat,Surat,Petrol,50.23
1985-10-01,Gujarat,Surat,Diesel,38.16
1985-10-01,Rajasthan,Jaipur,Petrol,50.9
1985-10-01,Rajasthan,Jaipur,Diesel,41.62
1985-10-01,Uttar Pradesh,Kanpur,Petrol,48.81
1985-10-01,Uttar Pradesh,Kanpur,Diesel,39.91
1985-11-01,Maharashtra,Pune,Petrol,48.84
1985-11-01,Maharashtra,Pune,Diesel,40.67
1985-11-01,Delhi,New Delhi,Petrol,50.03
1985-11-01,Delhi,New Delhi,Diesel,41.37
1985-11-01,Karnataka,Mysore,Petrol,49.6
1985-11-01,Karnataka,Mysore,Diesel,39.27
1985-11-01,Tamil Nadu,Coimbatore,Petrol,50.37
1985-11-01,Tamil Nadu,Coimbatore,Diesel,40.59
1985-11-01,West Bengal,Kolkata,Petrol,50.44
1985-11-01,West Bengal,Kolkata,Diesel,41.31
1985-11-01,Gujarat,Ahmedabad,Petrol,49.68
1985-11-01,Gujarat,Ahmedabad,Diesel,39.66
1985-11-01,Rajasthan,Jaipur,Petrol,49.08
1985-11-01,Rajasthan,Jaipur,Diesel,41.0
1985-11-01,Uttar Pradesh,Lucknow,Petrol,50.09
1985-11-01,Uttar Pradesh,Lucknow,Diesel,40.39
1985-12-01,Maharashtra,Pune,Petrol,48.25
1985-12-01,Maharashtra,Pune,Diesel,38.5
1985-12-01,Delhi,New Delhi,Petrol,46.5
1985-12-01,Delhi,New Delhi,Diesel,37.64
1985-12-01,Karnataka,Mysore,Petrol,48.69
1985-12-01,Karnataka,Mysore,Diesel,39.33
1985-12-01,Tamil Nadu,Chennai,Petrol,48.2
1985-12-01,Tamil Nadu,Chennai,Diesel,37.57
1985-12-01,West Bengal,Kolkata,Petrol,48.66
1985-12-01,West Bengal,Kolkata,Diesel,39.47
1985-12-01,Gujarat,Surat,Petrol,48.24
1985-12-01,Gujarat,Surat,Diesel,37.38
1985-12-01,Rajasthan,Udaipur,Petrol,48.34
1985-12-01,Rajasthan,Udaipur,Diesel,38.2
1985-12-01,Uttar Pradesh,Kanpur,Petrol,48.19
1985-12-01,Uttar Pradesh,Kanpur,Diesel,38.21
1986-01-01,Maharashtra,Nagpur,Petrol,47.65
1986-01-01,Maharashtra,Nagpur,Diesel,38.54
1986-01-01,Delhi,New Delhi,Petrol,45.06
1986-01-01,Delhi,New Delhi,Diesel,35.81
1986-01-01,Karnataka,Mysore,Petrol,46.62
1986-01-01,Karnataka,Mysore,Diesel,37.31
1986-01-01,Tamil Nadu,Chennai,Petrol,45.33
1986-01-01,Tamil Nadu,Chennai,Diesel,36.98
1986-01-01,West Bengal,Kolkata,Petrol,47.35
1986-01-01,West Bengal,Kolkata,Diesel,36.32
1986-01-01,Gujarat,Ahmedabad,Petrol,46.98
1986-01-01,Gujarat,Ahmedabad,Diesel,36.42
1986-01-01,Rajasthan,Jaipur,Petrol,45.29
1986-01-01,Rajasthan,Jaipur,Diesel,35.85
1986-01-01,Uttar Pradesh,Kanpur,Petrol,48.9
1986-01-01,Uttar Pradesh,Kanpur,Diesel,38.73
1986-02-01,Maharashtra,Nagpur,Petrol,41.88
1986-02-01,Maharashtra,Nagpur,Diesel,31.79
1986-02-01,Delhi,New Delhi,Petrol,38.88
1986-02-01,Delhi,New Delhi,Diesel,30.41
1986-02-01,Karnataka,Bangalore,Petrol,39.42
1986-02-01,Karnataka,Bangalore,Diesel,30.48
1986-02-01,Tamil Nadu,Coimbatore,Petrol,42.49
1986-02-01,Tamil Nadu,Coimbatore,Diesel,31.17
1986-02-01,West Bengal,Kolkata,Petrol,37.37
1986-02-01,West Bengal,Kolkata,Diesel,30.08
1986-02-01,Gujarat,Ahmedabad,Petrol,40.61
1986-02-01,Gujarat,Ahmedabad,Diesel,32.08
1986-02-01,Rajasthan,Udaipur,Petrol,39.63
1986-02-01,Rajasthan,Udaipur,Diesel,30.57
1986-02-01,Uttar Pradesh,Lucknow,Petrol,40.07
1986-02-01,Uttar Pradesh,Lucknow,Diesel,30.64
1986-03-01,Maharashtra,Pune,Petrol,37.59
1986-03-01,Maharashtra,Pune,Diesel,30.15
1986-03-01,Delhi,New Delhi,Petrol,36.61
1986-03-01,Delhi,New Delhi,Diesel,28.85
1986-03-01,Karnataka,Bangalore,Petrol,36.72
1986-03-01,Karnataka,Bangalore,Diesel,29.81
1986-03-01,Tamil Nadu,Coimbatore,Petrol,35.81
1986-03-01,Tamil Nadu,Coimbatore,Diesel,29.78
1986-03-01,West Bengal,Darjeeling,Petrol,37.19
1986-03-01,West Bengal,Darjeeling,Diesel,28.83
1986-03-01,Gujarat,Surat,Petrol,37.4
1986-03-01,Gujarat,Surat,Diesel,28.78
1986-03-01,Rajasthan,Udaipur,Petrol,37.01
1986-03-01,Rajasthan,Udaipur,Diesel,27.71
1986-03-01,Uttar Pradesh,Kanpur,Petrol,36.49
1986-03-01,Uttar Pradesh,Kanpur,Diesel,28.37
1986-04-01,Maharashtra,Pune,Petrol,36.95
1986-04-01,Maharashtra,Pune,Diesel,28.22
1986-04-01,Delhi,New Delhi,Petrol,37.62
1986-04-01,Delhi,New Delhi,Diesel,29.55
1986-04-01,Karnataka,Bangalore,Petrol,37.8
1986-04-01,Karnataka,Bangalore,Diesel,28.76
1986-04-01,Tamil Nadu,Coimbatore,Petrol,36.04
1986-04-01,Tamil Nadu,Coimbatore,Diesel,28.43
1986-04-01,West Bengal,Darjeeling,Petrol,35.51
1986-04-01,West Bengal,Darjeeling,Diesel,28.92
1986-04-01,Gujarat,Ahmedabad,Petrol,36.41
1986-04-01,Gujarat,Ahmedabad,Diesel,30.77
1986-04-01,Rajasthan,Jaipur,Petrol,36.24
1986-04-01,Rajasthan,Jaipur,Diesel,28.9
1986-04-01,Uttar Pradesh,Lucknow,Petrol,38.08
1986-04-01,Uttar Pradesh,Lucknow,Diesel,30.3
1986-05-01,Maharashtra,Pune,Petrol,38.44
1986-05-01,Maharashtra,Pune,Diesel,32.04
1986-05-01,Delhi,New Delhi,Petrol,36.12
1986-05-01,Delhi,New Delhi,Diesel,30.02
1986-05-01,Karnataka,Mysore,Petrol,39.17
1986-05-01,Karnataka,Mysore,Diesel,29.69
1986-05-01,Tamil Nadu,Coimbatore,Petrol,37.62
1986-05-01,Tamil Nadu,Coimbatore,Diesel,29.69
1986-05-01,West Bengal,Darjeeling,Petrol,39.92
1986-05-01,West Bengal,Darjeeling,Diesel,29.98
1986-05-01,Gujarat,Surat,Petrol,38.3
1986-05-01,Gujarat,Surat,Diesel,30.6
1986-05-01,Rajasthan,Jaipur,Petrol,37.65
1986-05-01,Rajasthan,Jaipur,Diesel,27.64
1986-05-01,Uttar Pradesh,Kanpur,Petrol,38.9
1986-05-01,Uttar Pradesh,Kanpur,Diesel,30.25
1986-06-01,Maharashtra,Pune,Petrol,37.8
1986-06-01,Maharashtra,Pune,Diesel,30.1
1986-06-01,Delhi,New Delhi,Petrol,36.84
1986-06-01,Delhi,New Delhi,Diesel,30.42
1986-06-01,Karnataka,Mysore,Petrol,36.31
1986-06-01,Karnataka,Mysore,Diesel,27.45
1986-06-01,Tamil Nadu,Chennai,Petrol,35.84
1986-06-01,Tamil Nadu,Chennai,Diesel,26.69
1986-06-01,West Bengal,Kolkata,Petrol,34.49
1986-06-01,West Bengal,Kolkata,Diesel,29.33
1986-06-01,Gujarat,Surat,Petrol,36.65
1986-06-01,Gujarat,Surat,Diesel,29.09
1986-06-01,Rajasthan,Udaipur,Petrol,36.86
1986-06-01,Rajasthan,Udaipur,Diesel,29.57
1986-06-01,Uttar Pradesh,Lucknow,Petrol,36.22
1986-06-01,Uttar Pradesh,Lucknow,Diesel,29.25
1986-07-01,Maharashtra,Nagpur,Petrol,35.02
1986-07-01,Maharashtra,Nagpur,Diesel,26.94
1986-07-01,Delhi,New Delhi,Petrol,34.49
1986-07-01,Delhi,New Delhi,Diesel,26.85
1986-07-01,Karnataka,Bangalore,Petrol,33.04
1986-07-01,Karnataka,Bangalore,Diesel,27.48
1986-07-01,Tamil Nadu,Chennai,Petrol,33.04
1986-07-01,Tamil Nadu,Chennai,Diesel,24.61
1986-07-01,West Bengal,Darjeeling,Petrol,35.21
1986-07-01,West Bengal,Darjeeling,Diesel,27.69
1986-07-01,Gujarat,Ahmedabad,Petrol,34.51
1986-07-01,Gujarat,Ahmedabad,Diesel,28.08
1986-07-01,Rajasthan,Udaipur,Petrol,31.87
1986-07-01,Rajasthan,Udaipur,Diesel,24.88
1986-07-01,Uttar Pradesh,Lucknow,Petrol,33.79
1986-07-01,Uttar Pradesh,Lucknow,Diesel,25.55
1986-08-01,Maharashtra,Nagpur,Petrol,36.75
1986-08-01,Maharashtra,Nagpur,Diesel,30.21
1986-08-01,Delhi,New Delhi,Petrol,36.32
1986-08-01,Delhi,New Delhi,Diesel,28.99
1986-08-01,Karnataka,Bangalore,Petrol,39.28
1986-08-01,Karnataka,Bangalore,Diesel,29.98
1986-08-01,Tamil Nadu,Coimbatore,Petrol,40.47
1986-08-01,Tamil Nadu,Coimbatore,Diesel,29.33
1986-08-01,West Bengal,Darjeeling,Petrol,39.13
1986-08-01,West Bengal,Darjeeling,Diesel,30.21
1986-08-01,Gujarat,Surat,Petrol,35.68
1986-08-01,Gujarat,Surat,Diesel,28.51
1986-08-01,Rajasthan,Udaipur,Petrol,37.53
1986-08-01,Rajasthan,Udaipur,Diesel,30.02
1986-08-01,Uttar Pradesh,Lucknow,Petrol,37.18
1986-08-01,Uttar Pradesh,Lucknow,Diesel,30.37
1986-09-01,Maharashtra,Pune,Petrol,38.3
1986-09-01,Maharashtra,Pune,Diesel,29.71
1986-09-01,Delhi,New Delhi,Petrol,40.63
1986-09-01,Delhi,New Delhi,Diesel,30.01
1986-09-01,Karnataka,Bangalore,Petrol,38.39
1986-09-01,Karnataka,Bangalore,Diesel,31.62
1986-09-01,Tamil Nadu,Coimbatore,Petrol,38.88
1986-09-01,Tamil Nadu,Coimbatore,Diesel,30.72
1986-09-01,West Bengal,Kolkata,Petrol,37.89
1986-09-01,West Bengal,Kolkata,Diesel,28.29
1986-09-01,Gujarat,Ahmedabad,Petrol,38.59
1986-09-01,Gujarat,Ahmedabad,Diesel,28.54
1986-09-01,Rajasthan,Jaipur,Petrol,39.81
1986-09-01,Rajasthan,Jaipur,Diesel,29.72
1986-09-01,Uttar Pradesh,Kanpur,Petrol,39.77
1986-09-01,Uttar Pradesh,Kanpur,Diesel,30.66
1986-10-01,Maharashtra,Pune,Petrol,39.03
1986-10-01,Maharashtra,Pune,Diesel,28.89
1986-10-01,Delhi,New Delhi,Petrol,40.63
1986-10-01,Delhi,New Delhi,Diesel,29.78
1986-10-01,Karnataka,Bangalore,Petrol,38.16
1986-10-01,Karnataka,Bangalore,Diesel,31.68
1986-10-01,Tamil Nadu,Chennai,Petrol,38.83
1986-10-01,Tamil Nadu,Chennai,Diesel,31.61
1986-10-01,West Bengal,Kolkata,Petrol,35.76
1986-10-01,West Bengal,Kolkata,Diesel,28.82
1986-10-01,Gujarat,Surat,Petrol,37.36
1986-10-01,Gujarat,Surat,Diesel,29.97
1986-10-01,Rajasthan,Jaipur,Petrol,37.17
1986-10-01,Rajasthan,Jaipur,Diesel,30.43
1986-10-01,Uttar Pradesh,Kanpur,Petrol,36.25
1986-10-01,Uttar Pradesh,Kanpur,Diesel,30.56
1986-11-01,Maharashtra,Mumbai,Petrol,38.19
1986-11-01,Maharashtra,Mumbai,Diesel,28.03
1986-11-01,Delhi,New Delhi,Petrol,40.37
1986-11-01,Delhi,New Delhi,Diesel,32.07
1986-11-01,Karnataka,Bangalore,Petrol,37.08
1986-11-01,Karnataka,Bangalore,Diesel,30.23
1986-11-01,Tamil Nadu,Chennai,Petrol,36.61
1986-11-01,Tamil Nadu,Chennai,Diesel,29.66
1986-11-01,West Bengal,Kolkata,Petrol,39.06
1986-11-01,West Bengal,Kolkata,Diesel,28.21
1986-11-01,Gujarat,Ahmedabad,Petrol,40.5
1986-11-01,Gujarat,Ahmedabad,Diesel,31.86
1986-11-01,Rajasthan,Jaipur,Petrol,38.85
1986-11-01,Rajasthan,Jaipur,Diesel,31.07
1986-11-01,Uttar Pradesh,Kanpur,Petrol,40.49
1986-11-01,Uttar Pradesh,Kanpur,Diesel,31.41
1986-12-01,Maharashtra,Mumbai,Petrol,40.37
1986-12-01,Maharashtra,Mumbai,Diesel,30.98
1986-12-01,Delhi,New Delhi,Petrol,39.34
1986-12-01,Delhi,New Delhi,Diesel,30.62
1986-12-01,Karnataka,Mysore,Petrol,40.58
1986-12-01,Karnataka,Mysore,Diesel,32.45
1986-12-01,Tamil Nadu,Coimbatore,Petrol,38.48
1986-12-01,Tamil Nadu,Coimbatore,Diesel,30.29
1986-12-01,West Bengal,Darjeeling,Petrol,37.92
1986-12-01,West Bengal,Darjeeling,Diesel,29.41
1986-12-01,Gujarat,Surat,Petrol,39.03
1986-12-01,Gujarat,Surat,Diesel,30.86
1986-12-01,Rajasthan,Jaipur,Petrol,40.74
1986-12-01,Rajasthan,Jaipur,Diesel,31.66
1986-12-01,Uttar Pradesh,Kanpur,Petrol,40.59
1986-12-01,Uttar Pradesh,Kanpur,Diesel,32.03
1987-01-01,Maharashtra,Mumbai,Petrol,42.94
1987-01-01,Maharashtra,Mumbai,Diesel,32.16
1987-01-01,Delhi,New Delhi,Petrol,42.69
1987-01-01,Delhi,New Delhi,Diesel,32.37
1987-01-01,Karnataka,Mysore,Petrol,41.6
1987-01-01,Karnataka,Mysore,Diesel,31.47
1987-01-01,Tamil Nadu,Coimbatore,Petrol,41.63
1987-01-01,Tamil Nadu,Coimbatore,Diesel,33.05
1987-01-01,West Bengal,Darjeeling,Petrol,41.44
1987-01-01,West Bengal,Darjeeling,Diesel,32.93
1987-01-01,Gujarat,Surat,Petrol,43.93
1987-01-01,Gujarat,Surat,Diesel,33.42
1987-01-01,Rajasthan,Udaipur,Petrol,40.98
1987-01-01,Rajasthan,Udaipur,Diesel,32.53
1987-01-01,Uttar Pradesh,Kanpur,Petrol,40.24
1987-01-01,Uttar Pradesh,Kanpur,Diesel,33.06
1987-02-01,Maharashtra,Nagpur,Petrol,39.25
1987-02-01,Maharashtra,Nagpur,Diesel,31.28
1987-02-01,Delhi,New Delhi,Petrol,40.28
1987-02-01,Delhi,New Delhi,Diesel,30.81
1987-02-01,Karnataka,Bangalore,Petrol,40.33
1987-02-01,Karnataka,Bangalore,Diesel,32.87
1987-02-01,Tamil Nadu,Chennai,Petrol,37.81
1987-02-01,Tamil Nadu,Chennai,Diesel,30.72
1987-02-01,West Bengal,Darjeeling,Petrol,40.1
1987-02-01,West Bengal,Darjeeling,Diesel,31.03
1987-02-01,Gujarat,Surat,Petrol,40.93
1987-02-01,Gujarat,Surat,Diesel,32.52
1987-02-01,Rajasthan,Jaipur,Petrol,41.74
1987-02-01,Rajasthan,Jaipur,Diesel,32.37
1987-02-01,Uttar Pradesh,Kanpur,Petrol,39.95
1987-02-01,Uttar Pradesh,Kanpur,Diesel,32.42
1987-03-01,Maharashtra,Pune,Petrol,38.97
1987-03-01,Maharashtra,Pune,Diesel,30.18
1987-03-01,Delhi,New Delhi,Petrol,38.7
1987-03-01,Delhi,New Delhi,Diesel,30.92
1987-03-01,Karnataka,Bangalore,Petrol,41.29
1987-03-01,Karnataka,Bangalore,Diesel,32.49
1987-03-01,Tamil Nadu,Chennai,Petrol,40.73
1987-03-01,Tamil Nadu,Chennai,Diesel,34.0
1987-03-01,West Bengal,Darjeeling,Petrol,39.97
1987-03-01,West Bengal,Darjeeling,Diesel,32.65
1987-03-01,Gujarat,Surat,Petrol,42.11
1987-03-01,Gujarat,Surat,Diesel,33.11
1987-03-01,Rajasthan,Jaipur,Petrol,41.1
1987-03-01,Rajasthan,Jaipur,Diesel,33.46
1987-03-01,Uttar Pradesh,Lucknow,Petrol,42.8
1987-03-01,Uttar Pradesh,Lucknow,Diesel,33.69
1987-04-01,Maharashtra,Pune,Petrol,42.63
1987-04-01,Maharashtra,Pune,Diesel,32.71
1987-04-01,Delhi,New Delhi,Petrol,40.84
1987-04-01,Delhi,New Delhi,Diesel,32.01
1987-04-01,Karnataka,Bangalore,Petrol,42.87
1987-04-01,Karnataka,Bangalore,Diesel,33.53
1987-04-01,Tamil Nadu,Chennai,Petrol,40.23
1987-04-01,Tamil Nadu,Chennai,Diesel,32.01
1987-04-01,West Bengal,Kolkata,Petrol,41.72
1987-04-01,West Bengal,Kolkata,Diesel,31.32
1987-04-01,Gujarat,Ahmedabad,Petrol,40.22
1987-04-01,Gujarat,Ahmedabad,Diesel,32.34
1987-04-01,Rajasthan,Jaipur,Petrol,42.11
1987-04-01,Rajasthan,Jaipur,Diesel,33.66
1987-04-01,Uttar Pradesh,Lucknow,Petrol,43.5
1987-04-01,Uttar Pradesh,Lucknow,Diesel,32.76
1987-05-01,Maharashtra,Pune,Petrol,40.98
1987-05-01,Maharashtra,Pune,Diesel,33.84
1987-05-01,Delhi,New Delhi,Petrol,42.09
1987-05-01,Delhi,New Delhi,Diesel,32.19
1987-05-01,Karnataka,Mysore,Petrol,42.11
1987-05-01,Karnataka,Mysore,Diesel,31.65
1987-05-01,Tamil Nadu,Coimbatore,Petrol,41.38
1987-05-01,Tamil Nadu,Coimbatore,Diesel,31.27
1987-05-01,West Bengal,Darjeeling,Petrol,41.07
1987-05-01,West Bengal,Darjeeling,Diesel,33.03
1987-05-01,Gujarat,Ahmedabad,Petrol,40.14
1987-05-01,Gujarat,Ahmedabad,Diesel,32.15
1987-05-01,Rajasthan,Udaipur,Petrol,42.9
1987-05-01,Rajasthan,Udaipur,Diesel,33.81
1987-05-01,Uttar Pradesh,Kanpur,Petrol,39.83
1987-05-01,Uttar Pradesh,Kanpur,Diesel,31.48
1987-06-01,Maharashtra,Pune,Petrol,43.12
1987-06-01,Maharashtra,Pune,Diesel,32.93
1987-06-01,Delhi,New Delhi,Petrol,40.23
1987-06-01,Delhi,New Delhi,Diesel,31.97
1987-06-01,Karnataka,Mysore,Petrol,42.25
1987-06-01,Karnataka,Mysore,Diesel,32.91
1987-06-01,Tamil Nadu,Coimbatore,Petrol,43.91
1987-06-01,Tamil Nadu,Coimbatore,Diesel,34.85
1987-06-01,West Bengal,Kolkata,Petrol,41.81
1987-06-01,West Bengal,Kolkata,Diesel,32.13
1987-06-01,Gujarat,Ahmedabad,Petrol,42.85
1987-06-01,Gujarat,Ahmedabad,Diesel,31.96
1987-06-01,Rajasthan,Udaipur,Petrol,39.93
1987-06-01,Rajasthan,Udaipur,Diesel,33.42
1987-06-01,Uttar Pradesh,Kanpur,Petrol,42.04
1987-06-01,Uttar Pradesh,Kanpur,Diesel,32.94
1987-07-01,Maharashtra,Mumbai,Petrol,41.75
1987-07-01,Maharashtra,Mumbai,Diesel,34.1
1987-07-01,Delhi,New Delhi,Petrol,41.52
1987-07-01,Delhi,New Delhi,Diesel,34.86
1987-07-01,Karnataka,Mysore,Petrol,41.63
1987-07-01,Karnataka,Mysore,Diesel,34.28
1987-07-01,Tamil Nadu,Chennai,Petrol,44.15
1987-07-01,Tamil Nadu,Chennai,Diesel,34.15
1987-07-01,West Bengal,Darjeeling,Petrol,44.43
1987-07-01,West Bengal,Darjeeling,Diesel,34.15
1987-07-01,Gujarat,Surat,Petrol,42.21
1987-07-01,Gujarat,Surat,Diesel,35.14
1987-07-01,Rajasthan,Jaipur,Petrol,43.87
1987-07-01,Rajasthan,Jaipur,Diesel,34.03
1987-07-01,Uttar Pradesh,Kanpur,Petrol,43.43
1987-07-01,Uttar Pradesh,Kanpur,Diesel,35.06
1987-08-01,Maharashtra,Nagpur,Petrol,43.29
1987-08-01,Maharashtra,Nagpur,Diesel,33.84
1987-08-01,Delhi,New Delhi,Petrol,40.73
1987-08-01,Delhi,New Delhi,Diesel,33.71
1987-08-01,Karnataka,Bangalore,Petrol,43.84
1987-08-01,Karnataka,Bangalore,Diesel,32.72
1987-08-01,Tamil Nadu,Chennai,Petrol,42.81
1987-08-01,Tamil Nadu,Chennai,Diesel,34.14
1987-08-01,West Bengal,Darjeeling,Petrol,40.39
1987-08-01,West Bengal,Darjeeling,Diesel,31.16
1987-08-01,Gujarat,Surat,Petrol,43.81
1987-08-01,Gujarat,Surat,Diesel,33.33
1987-08-01,Rajasthan,Jaipur,Petrol,41.22
1987-08-01,Rajasthan,Jaipur,Diesel,34.59
1987-08-01,Uttar Pradesh,Kanpur,Petrol,41.81
1987-08-01,Uttar Pradesh,Kanpur,Diesel,32.0
1987-09-01,Maharashtra,Mumbai,Petrol,39.62
1987-09-01,Maharashtra,Mumbai,Diesel,33.41
1987-09-01,Delhi,New Delhi,Petrol,40.9
1987-09-01,Delhi,New Delhi,Diesel,33.39
1987-09-01,Karnataka,Mysore,Petrol,43.3
1987-09-01,Karnataka,Mysore,Diesel,32.57
1987-09-01,Tamil Nadu,Coimbatore,Petrol,41.59
1987-09-01,Tamil Nadu,Coimbatore,Diesel,34.37
1987-09-01,West Bengal,Darjeeling,Petrol,41.28
1987-09-01,West Bengal,Darjeeling,Diesel,32.61
1987-09-01,Gujarat,Surat,Petrol,42.75
1987-09-01,Gujarat,Surat,Diesel,35.1
1987-09-01,Rajasthan,Udaipur,Petrol,42.28
1987-09-01,Rajasthan,Udaipur,Diesel,31.54
1987-09-01,Uttar Pradesh,Kanpur,Petrol,41.96
1987-09-01,Uttar Pradesh,Kanpur,Diesel,31.47
1987-10-01,Maharashtra,Nagpur,Petrol,40.15
1987-10-01,Maharashtra,Nagpur,Diesel,32.83
1987-10-01,Delhi,New Delhi,Petrol,39.74
1987-10-01,Delhi,New Delhi,Diesel,31.75
1987-10-01,Karnataka,Bangalore,Petrol,39.71
1987-10-01,Karnataka,Bangalore,Diesel,31.21
1987-10-01,Tamil Nadu,Coimbatore,Petrol,42.28
1987-10-01,Tamil Nadu,Coimbatore,Diesel,32.25
1987-10-01,West Bengal,Darjeeling,Petrol,41.79
1987-10-01,West Bengal,Darjeeling,Diesel,34.49
1987-10-01,Gujarat,Surat,Petrol,42.26
1987-10-01,Gujarat,Surat,Diesel,32.53
1987-10-01,Rajasthan,Jaipur,Petrol,42.93
1987-10-01,Rajasthan,Jaipur,Diesel,34.09
1987-10-01,Uttar Pradesh,Kanpur,Petrol,39.16
1987-10-01,Uttar Pradesh,Kanpur,Diesel,32.3
1987-11-01,Maharashtra,Nagpur,Petrol,40.49
1987-11-01,Maharashtra,Nagpur,Diesel,33.37
1987-11-01,Delhi,New Delhi,Petrol,42.11
1987-11-01,Delhi,New Delhi,Diesel,32.05
1987-11-01,Karnataka,Bangalore,Petrol,40.65
1987-11-01,Karnataka,Bangalore,Diesel,30.85
1987-11-01,Tamil Nadu,Coimbatore,Petrol,42.56
1987-11-01,Tamil Nadu,Coimbatore,Diesel,32.49
1987-11-01,West Bengal,Darjeeling,Petrol,42.57
1987-11-01,West Bengal,Darjeeling,Diesel,31.25
1987-11-01,Gujarat,Surat,Petrol,42.16
1987-11-01,Gujarat,Surat,Diesel,34.02
1987-11-01,Rajasthan,Jaipur,Petrol,40.96
1987-11-01,Rajasthan,Jaipur,Diesel,31.2
1987-11-01,Uttar Pradesh,Kanpur,Petrol,39.25
1987-11-01,Uttar Pradesh,Kanpur,Diesel,30.92
1987-12-01,Maharashtra,Nagpur,Petrol,40.24
1987-12-01,Maharashtra,Nagpur,Diesel,32.44
1987-12-01,Delhi,New Delhi,Petrol,40.21
1987-12-01,Delhi,New Delhi,Diesel,32.75
1987-12-01,Karnataka,Bangalore,Petrol,38.45
1987-12-01,Karnataka,Bangalore,Diesel,30.79
1987-12-01,Tamil Nadu,Coimbatore,Petrol,41.98
1987-12-01,Tamil Nadu,Coimbatore,Diesel,32.09
1987-12-01,West Bengal,Kolkata,Petrol,39.25
1987-12-01,West Bengal,Kolkata,Diesel,30.84
1987-12-01,Gujarat,Surat,Petrol,40.62
1987-12-01,Gujarat,Surat,Diesel,32.32
